Unique ID,Indicator ID,Name,Measure,Measure Info,Geo Place Name,Time Period,Start_Date,Data Value
174647,383,Sulfur Dioxide (SO2),Mean,ppb,Long Island City - Astoria,Winter 2008-09,12/01/2008,5.11
174648,383,Sulfur Dioxide (SO2),Mean,ppb,West Queens,Winter 2008-09,12/01/2008,5.38
174649,383,Sulfur Dioxide (SO2),Mean,ppb,Flushing - Clearview,Winter 2008-09,12/01/2008,4.49
174650,383,Sulfur Dioxide (SO2),Mean,ppb,Bayside - Little Neck,Winter 2008-09,12/01/2008,3.69
174651,383,Sulfur Dioxide (SO2),Mean,ppb,Ridgewood - Forest Hills,Winter 2008-09,12/01/2008,4.5
174652,383,Sulfur Dioxide (SO2),Mean,ppb,Fresh Meadows,Winter 2008-09,12/01/2008,4.02
174653,383,Sulfur Dioxide (SO2),Mean,ppb,Southwest Queens,Winter 2008-09,12/01/2008,3.72
174654,383,Sulfur Dioxide (SO2),Mean,ppb,Jamaica,Winter 2008-09,12/01/2008,3.53
174655,383,Sulfur Dioxide (SO2),Mean,ppb,Southeast Queens,Winter 2008-09,12/01/2008,3.18
174656,383,Sulfur Dioxide (SO2),Mean,ppb,Rockaways,Winter 2008-09,12/01/2008,2.39
174657,383,Sulfur Dioxide (SO2),Mean,ppb,Port Richmond,Winter 2008-09,12/01/2008,2.49
174658,383,Sulfur Dioxide (SO2),Mean,ppb,Stapleton - St. George,Winter 2008-09,12/01/2008,2.53
174659,383,Sulfur Dioxide (SO2),Mean,ppb,Willowbrook,Winter 2008-09,12/01/2008,2.17
174660,383,Sulfur Dioxide (SO2),Mean,ppb,South Beach - Tottenville,Winter 2008-09,12/01/2008,1.84
174661,383,Sulfur Dioxide (SO2),Mean,ppb,Kingsbridge - Riverdale,Winter 2009-10,12/01/2009,4.16
174662,383,Sulfur Dioxide (SO2),Mean,ppb,Northeast Bronx,Winter 2009-10,12/01/2009,3.37
174663,383,Sulfur Dioxide (SO2),Mean,ppb,Fordham - Bronx Pk,Winter 2009-10,12/01/2009,6.03
174664,383,Sulfur Dioxide (SO2),Mean,ppb,Pelham - Throgs Neck,Winter 2009-10,12/01/2009,3.34
174665,383,Sulfur Dioxide (SO2),Mean,ppb,Crotona -Tremont,Winter 2009-10,12/01/2009,6.1
174666,383,Sulfur Dioxide (SO2),Mean,ppb,High Bridge - Morrisania,Winter 2009-10,12/01/2009,5.99
174667,383,Sulfur Dioxide (SO2),Mean,ppb,Hunts Point - Mott Haven,Winter 2009-10,12/01/2009,3.54
174668,383,Sulfur Dioxide (SO2),Mean,ppb,Greenpoint,Winter 2009-10,12/01/2009,2.93
174669,383,Sulfur Dioxide (SO2),Mean,ppb,Downtown - Heights - Slope,Winter 2009-10,12/01/2009,2.65
174670,383,Sulfur Dioxide (SO2),Mean,ppb,Bedford Stuyvesant - Crown Heights,Winter 2009-10,12/01/2009,3.19
174671,383,Sulfur Dioxide (SO2),Mean,ppb,East New York,Winter 2009-10,12/01/2009,2.86
174672,383,Sulfur Dioxide (SO2),Mean,ppb,Sunset Park,Winter 2009-10,12/01/2009,2.32
174673,383,Sulfur Dioxide (SO2),Mean,ppb,Borough Park,Winter 2009-10,12/01/2009,2.77
174674,383,Sulfur Dioxide (SO2),Mean,ppb,East Flatbush - Flatbush,Winter 2009-10,12/01/2009,3.12
174675,383,Sulfur Dioxide (SO2),Mean,ppb,Canarsie - Flatlands,Winter 2009-10,12/01/2009,2.33
174676,383,Sulfur Dioxide (SO2),Mean,ppb,Bensonhurst - Bay Ridge,Winter 2009-10,12/01/2009,2.1
174677,383,Sulfur Dioxide (SO2),Mean,ppb,Coney Island - Sheepshead Bay,Winter 2009-10,12/01/2009,2.21
174678,383,Sulfur Dioxide (SO2),Mean,ppb,Williamsburg - Bushwick,Winter 2009-10,12/01/2009,3.33
174679,383,Sulfur Dioxide (SO2),Mean,ppb,Washington Heights,Winter 2009-10,12/01/2009,7.28
174680,383,Sulfur Dioxide (SO2),Mean,ppb,Central Harlem - Morningside Heights,Winter 2009-10,12/01/2009,5.59
174681,383,Sulfur Dioxide (SO2),Mean,ppb,East Harlem,Winter 2009-10,12/01/2009,4.89
174682,383,Sulfur Dioxide (SO2),Mean,ppb,Upper West Side,Winter 2009-10,12/01/2009,7.48
174683,383,Sulfur Dioxide (SO2),Mean,ppb,Upper East Side,Winter 2009-10,12/01/2009,8.5
174684,383,Sulfur Dioxide (SO2),Mean,ppb,Chelsea - Clinton,Winter 2009-10,12/01/2009,5.65
174685,383,Sulfur Dioxide (SO2),Mean,ppb,Gramercy Park - Murray Hill,Winter 2009-10,12/01/2009,6.73
174686,383,Sulfur Dioxide (SO2),Mean,ppb,Greenwich Village - SoHo,Winter 2009-10,12/01/2009,4.78
174687,383,Sulfur Dioxide (SO2),Mean,ppb,Union Square - Lower East Side,Winter 2009-10,12/01/2009,5.25
174688,383,Sulfur Dioxide (SO2),Mean,ppb,Lower Manhattan,Winter 2009-10,12/01/2009,2.89
174689,383,Sulfur Dioxide (SO2),Mean,ppb,Long Island City - Astoria,Winter 2009-10,12/01/2009,3.63
174690,383,Sulfur Dioxide (SO2),Mean,ppb,West Queens,Winter 2009-10,12/01/2009,3.84
174691,383,Sulfur Dioxide (SO2),Mean,ppb,Flushing - Clearview,Winter 2009-10,12/01/2009,3.01
174692,383,Sulfur Dioxide (SO2),Mean,ppb,Bayside - Little Neck,Winter 2009-10,12/01/2009,2.41
174693,383,Sulfur Dioxide (SO2),Mean,ppb,Ridgewood - Forest Hills,Winter 2009-10,12/01/2009,3.25
174694,383,Sulfur Dioxide (SO2),Mean,ppb,Fresh Meadows,Winter 2009-10,12/01/2009,2.78
174695,383,Sulfur Dioxide (SO2),Mean,ppb,Southwest Queens,Winter 2009-10,12/01/2009,2.76
174696,383,Sulfur Dioxide (SO2),Mean,ppb,Jamaica,Winter 2009-10,12/01/2009,2.52
174697,383,Sulfur Dioxide (SO2),Mean,ppb,Southeast Queens,Winter 2009-10,12/01/2009,2.21
174698,383,Sulfur Dioxide (SO2),Mean,ppb,Rockaways,Winter 2009-10,12/01/2009,1.9
174699,383,Sulfur Dioxide (SO2),Mean,ppb,Port Richmond,Winter 2009-10,12/01/2009,1.35
174700,383,Sulfur Dioxide (SO2),Mean,ppb,Stapleton - St. George,Winter 2009-10,12/01/2009,1.45
174701,383,Sulfur Dioxide (SO2),Mean,ppb,Willowbrook,Winter 2009-10,12/01/2009,1.18
174702,383,Sulfur Dioxide (SO2),Mean,ppb,South Beach - Tottenville,Winter 2009-10,12/01/2009,1.01
174703,383,Sulfur Dioxide (SO2),Mean,ppb,Kingsbridge - Riverdale,Winter 2010-11,12/01/2010,5.31
174704,383,Sulfur Dioxide (SO2),Mean,ppb,Northeast Bronx,Winter 2010-11,12/01/2010,4.25
174705,383,Sulfur Dioxide (SO2),Mean,ppb,Fordham - Bronx Pk,Winter 2010-11,12/01/2010,7.67
174706,383,Sulfur Dioxide (SO2),Mean,ppb,Pelham - Throgs Neck,Winter 2010-11,12/01/2010,4.27
174707,383,Sulfur Dioxide (SO2),Mean,ppb,Crotona -Tremont,Winter 2010-11,12/01/2010,7.79
174708,383,Sulfur Dioxide (SO2),Mean,ppb,High Bridge - Morrisania,Winter 2010-11,12/01/2010,7.62
174709,383,Sulfur Dioxide (SO2),Mean,ppb,Hunts Point - Mott Haven,Winter 2010-11,12/01/2010,4.5
174710,383,Sulfur Dioxide (SO2),Mean,ppb,Greenpoint,Winter 2010-11,12/01/2010,3.66
174711,383,Sulfur Dioxide (SO2),Mean,ppb,Downtown - Heights - Slope,Winter 2010-11,12/01/2010,3.42
174712,383,Sulfur Dioxide (SO2),Mean,ppb,Bedford Stuyvesant - Crown Heights,Winter 2010-11,12/01/2010,3.91
174713,383,Sulfur Dioxide (SO2),Mean,ppb,East New York,Winter 2010-11,12/01/2010,3.36
174714,383,Sulfur Dioxide (SO2),Mean,ppb,Sunset Park,Winter 2010-11,12/01/2010,3.07
174715,383,Sulfur Dioxide (SO2),Mean,ppb,Borough Park,Winter 2010-11,12/01/2010,3.48
174716,383,Sulfur Dioxide (SO2),Mean,ppb,East Flatbush - Flatbush,Winter 2010-11,12/01/2010,3.8
174717,383,Sulfur Dioxide (SO2),Mean,ppb,Canarsie - Flatlands,Winter 2010-11,12/01/2010,2.67
174718,383,Sulfur Dioxide (SO2),Mean,ppb,Bensonhurst - Bay Ridge,Winter 2010-11,12/01/2010,2.72
174719,383,Sulfur Dioxide (SO2),Mean,ppb,Coney Island - Sheepshead Bay,Winter 2010-11,12/01/2010,2.59
174720,383,Sulfur Dioxide (SO2),Mean,ppb,Williamsburg - Bushwick,Winter 2010-11,12/01/2010,4.12
174721,383,Sulfur Dioxide (SO2),Mean,ppb,Washington Heights,Winter 2010-11,12/01/2010,9.28
174722,383,Sulfur Dioxide (SO2),Mean,ppb,Central Harlem - Morningside Heights,Winter 2010-11,12/01/2010,7.04
174723,383,Sulfur Dioxide (SO2),Mean,ppb,East Harlem,Winter 2010-11,12/01/2010,6.1
174724,383,Sulfur Dioxide (SO2),Mean,ppb,Upper West Side,Winter 2010-11,12/01/2010,9.31
174725,383,Sulfur Dioxide (SO2),Mean,ppb,Upper East Side,Winter 2010-11,12/01/2010,10.51
174726,383,Sulfur Dioxide (SO2),Mean,ppb,Chelsea - Clinton,Winter 2010-11,12/01/2010,7.09
174727,383,Sulfur Dioxide (SO2),Mean,ppb,Gramercy Park - Murray Hill,Winter 2010-11,12/01/2010,8.37
174728,383,Sulfur Dioxide (SO2),Mean,ppb,Greenwich Village - SoHo,Winter 2010-11,12/01/2010,6.14
174729,383,Sulfur Dioxide (SO2),Mean,ppb,Union Square - Lower East Side,Winter 2010-11,12/01/2010,6.66
174730,383,Sulfur Dioxide (SO2),Mean,ppb,Lower Manhattan,Winter 2010-11,12/01/2010,3.78
174731,383,Sulfur Dioxide (SO2),Mean,ppb,Long Island City - Astoria,Winter 2010-11,12/01/2010,4.5
174732,383,Sulfur Dioxide (SO2),Mean,ppb,West Queens,Winter 2010-11,12/01/2010,4.79
174733,383,Sulfur Dioxide (SO2),Mean,ppb,Flushing - Clearview,Winter 2010-11,12/01/2010,3.85
174734,383,Sulfur Dioxide (SO2),Mean,ppb,Bayside - Little Neck,Winter 2010-11,12/01/2010,3.02
174735,383,Sulfur Dioxide (SO2),Mean,ppb,Ridgewood - Forest Hills,Winter 2010-11,12/01/2010,3.99
174736,383,Sulfur Dioxide (SO2),Mean,ppb,Fresh Meadows,Winter 2010-11,12/01/2010,3.47
174737,383,Sulfur Dioxide (SO2),Mean,ppb,Southwest Queens,Winter 2010-11,12/01/2010,3.22
174739,383,Sulfur Dioxide (SO2),Mean,ppb,Southeast Queens,Winter 2010-11,12/01/2010,2.56
174740,383,Sulfur Dioxide (SO2),Mean,ppb,Rockaways,Winter 2010-11,12/01/2010,1.9
174741,383,Sulfur Dioxide (SO2),Mean,ppb,Port Richmond,Winter 2010-11,12/01/2010,2.08
174742,383,Sulfur Dioxide (SO2),Mean,ppb,Stapleton - St. George,Winter 2010-11,12/01/2010,2.08
174743,383,Sulfur Dioxide (SO2),Mean,ppb,Willowbrook,Winter 2010-11,12/01/2010,1.83
174744,383,Sulfur Dioxide (SO2),Mean,ppb,South Beach - Tottenville,Winter 2010-11,12/01/2010,1.56
174745,383,Sulfur Dioxide (SO2),Mean,ppb,Kingsbridge - Riverdale,Winter 2011-12,12/01/2011,3.71
174746,383,Sulfur Dioxide (SO2),Mean,ppb,Northeast Bronx,Winter 2011-12,12/01/2011,2.8
174747,383,Sulfur Dioxide (SO2),Mean,ppb,Fordham - Bronx Pk,Winter 2011-12,12/01/2011,5.06
174748,383,Sulfur Dioxide (SO2),Mean,ppb,Pelham - Throgs Neck,Winter 2011-12,12/01/2011,2.5
174749,383,Sulfur Dioxide (SO2),Mean,ppb,Crotona -Tremont,Winter 2011-12,12/01/2011,4.92
174750,383,Sulfur Dioxide (SO2),Mean,ppb,High Bridge - Morrisania,Winter 2011-12,12/01/2011,4.75
174751,383,Sulfur Dioxide (SO2),Mean,ppb,Hunts Point - Mott Haven,Winter 2011-12,12/01/2011,2.63
174752,383,Sulfur Dioxide (SO2),Mean,ppb,Greenpoint,Winter 2011-12,12/01/2011,1.95
174753,383,Sulfur Dioxide (SO2),Mean,ppb,Downtown - Heights - Slope,Winter 2011-12,12/01/2011,1.76
174754,383,Sulfur Dioxide (SO2),Mean,ppb,Bedford Stuyvesant - Crown Heights,Winter 2011-12,12/01/2011,1.88
174755,383,Sulfur Dioxide (SO2),Mean,ppb,East New York,Winter 2011-12,12/01/2011,1.57
174756,383,Sulfur Dioxide (SO2),Mean,ppb,Sunset Park,Winter 2011-12,12/01/2011,1.49
174757,383,Sulfur Dioxide (SO2),Mean,ppb,Borough Park,Winter 2011-12,12/01/2011,1.61
174758,383,Sulfur Dioxide (SO2),Mean,ppb,East Flatbush - Flatbush,Winter 2011-12,12/01/2011,1.78
174759,383,Sulfur Dioxide (SO2),Mean,ppb,Canarsie - Flatlands,Winter 2011-12,12/01/2011,1.21
174760,383,Sulfur Dioxide (SO2),Mean,ppb,Bensonhurst - Bay Ridge,Winter 2011-12,12/01/2011,1.25
174761,383,Sulfur Dioxide (SO2),Mean,ppb,Coney Island - Sheepshead Bay,Winter 2011-12,12/01/2011,1.14
174762,383,Sulfur Dioxide (SO2),Mean,ppb,Williamsburg - Bushwick,Winter 2011-12,12/01/2011,2.05
174763,383,Sulfur Dioxide (SO2),Mean,ppb,Washington Heights,Winter 2011-12,12/01/2011,6.14
174764,383,Sulfur Dioxide (SO2),Mean,ppb,Central Harlem - Morningside Heights,Winter 2011-12,12/01/2011,4.46
174765,383,Sulfur Dioxide (SO2),Mean,ppb,East Harlem,Winter 2011-12,12/01/2011,3.71
174766,383,Sulfur Dioxide (SO2),Mean,ppb,Upper West Side,Winter 2011-12,12/01/2011,5.92
174767,383,Sulfur Dioxide (SO2),Mean,ppb,Upper East Side,Winter 2011-12,12/01/2011,6.31
174768,383,Sulfur Dioxide (SO2),Mean,ppb,Chelsea - Clinton,Winter 2011-12,12/01/2011,4.34
174769,383,Sulfur Dioxide (SO2),Mean,ppb,Gramercy Park - Murray Hill,Winter 2011-12,12/01/2011,4.97
174770,383,Sulfur Dioxide (SO2),Mean,ppb,Greenwich Village - SoHo,Winter 2011-12,12/01/2011,3.58
174771,383,Sulfur Dioxide (SO2),Mean,ppb,Union Square - Lower East Side,Winter 2011-12,12/01/2011,3.8
174772,383,Sulfur Dioxide (SO2),Mean,ppb,Lower Manhattan,Winter 2011-12,12/01/2011,2.13
174773,383,Sulfur Dioxide (SO2),Mean,ppb,Long Island City - Astoria,Winter 2011-12,12/01/2011,2.49
174774,383,Sulfur Dioxide (SO2),Mean,ppb,West Queens,Winter 2011-12,12/01/2011,2.44
174775,383,Sulfur Dioxide (SO2),Mean,ppb,Flushing - Clearview,Winter 2011-12,12/01/2011,1.97
174776,383,Sulfur Dioxide (SO2),Mean,ppb,Bayside - Little Neck,Winter 2011-12,12/01/2011,1.56
174777,383,Sulfur Dioxide (SO2),Mean,ppb,Ridgewood - Forest Hills,Winter 2011-12,12/01/2011,1.92
174778,383,Sulfur Dioxide (SO2),Mean,ppb,Fresh Meadows,Winter 2011-12,12/01/2011,1.7
174779,383,Sulfur Dioxide (SO2),Mean,ppb,Southwest Queens,Winter 2011-12,12/01/2011,1.52
174780,383,Sulfur Dioxide (SO2),Mean,ppb,Jamaica,Winter 2011-12,12/01/2011,1.45
174781,383,Sulfur Dioxide (SO2),Mean,ppb,Southeast Queens,Winter 2011-12,12/01/2011,1.3
174782,383,Sulfur Dioxide (SO2),Mean,ppb,Rockaways,Winter 2011-12,12/01/2011,0.88
174783,383,Sulfur Dioxide (SO2),Mean,ppb,Port Richmond,Winter 2011-12,12/01/2011,1.04
174784,383,Sulfur Dioxide (SO2),Mean,ppb,Stapleton - St. George,Winter 2011-12,12/01/2011,0.98
174786,383,Sulfur Dioxide (SO2),Mean,ppb,South Beach - Tottenville,Winter 2011-12,12/01/2011,0.66
174787,383,Sulfur Dioxide (SO2),Mean,ppb,Kingsbridge - Riverdale,Winter 2012-13,12/01/2012,2.23
174788,383,Sulfur Dioxide (SO2),Mean,ppb,Northeast Bronx,Winter 2012-13,12/01/2012,1.53
174789,383,Sulfur Dioxide (SO2),Mean,ppb,Fordham - Bronx Pk,Winter 2012-13,12/01/2012,3.15
174790,383,Sulfur Dioxide (SO2),Mean,ppb,Pelham - Throgs Neck,Winter 2012-13,12/01/2012,1.54
174791,383,Sulfur Dioxide (SO2),Mean,ppb,Crotona -Tremont,Winter 2012-13,12/01/2012,3.28
174792,383,Sulfur Dioxide (SO2),Mean,ppb,High Bridge - Morrisania,Winter 2012-13,12/01/2012,3.33
174793,383,Sulfur Dioxide (SO2),Mean,ppb,Hunts Point - Mott Haven,Winter 2012-13,12/01/2012,1.81
174794,383,Sulfur Dioxide (SO2),Mean,ppb,Greenpoint,Winter 2012-13,12/01/2012,1.17
174795,383,Sulfur Dioxide (SO2),Mean,ppb,Downtown - Heights - Slope,Winter 2012-13,12/01/2012,0.91
174796,383,Sulfur Dioxide (SO2),Mean,ppb,Bedford Stuyvesant - Crown Heights,Winter 2012-13,12/01/2012,1.11
174797,383,Sulfur Dioxide (SO2),Mean,ppb,East New York,Winter 2012-13,12/01/2012,1.01
174798,383,Sulfur Dioxide (SO2),Mean,ppb,Sunset Park,Winter 2012-13,12/01/2012,0.76
174799,383,Sulfur Dioxide (SO2),Mean,ppb,Borough Park,Winter 2012-13,12/01/2012,0.87
174800,383,Sulfur Dioxide (SO2),Mean,ppb,East Flatbush - Flatbush,Winter 2012-13,12/01/2012,1
174801,383,Sulfur Dioxide (SO2),Mean,ppb,Canarsie - Flatlands,Winter 2012-13,12/01/2012,0.77
174802,383,Sulfur Dioxide (SO2),Mean,ppb,Bensonhurst - Bay Ridge,Winter 2012-13,12/01/2012,0.67
174803,383,Sulfur Dioxide (SO2),Mean,ppb,Coney Island - Sheepshead Bay,Winter 2012-13,12/01/2012,0.7
174804,383,Sulfur Dioxide (SO2),Mean,ppb,Williamsburg - Bushwick,Winter 2012-13,12/01/2012,1.25
174805,383,Sulfur Dioxide (SO2),Mean,ppb,Washington Heights,Winter 2012-13,12/01/2012,4.24
174806,383,Sulfur Dioxide (SO2),Mean,ppb,Central Harlem - Morningside Heights,Winter 2012-13,12/01/2012,3.08
174807,383,Sulfur Dioxide (SO2),Mean,ppb,East Harlem,Winter 2012-13,12/01/2012,2.57
174808,383,Sulfur Dioxide (SO2),Mean,ppb,Upper West Side,Winter 2012-13,12/01/2012,3.91
174809,383,Sulfur Dioxide (SO2),Mean,ppb,Upper East Side,Winter 2012-13,12/01/2012,4.16
174810,383,Sulfur Dioxide (SO2),Mean,ppb,Chelsea - Clinton,Winter 2012-13,12/01/2012,2.57
174811,383,Sulfur Dioxide (SO2),Mean,ppb,Gramercy Park - Murray Hill,Winter 2012-13,12/01/2012,3.03
174812,383,Sulfur Dioxide (SO2),Mean,ppb,Greenwich Village - SoHo,Winter 2012-13,12/01/2012,1.94
174813,383,Sulfur Dioxide (SO2),Mean,ppb,Union Square - Lower East Side,Winter 2012-13,12/01/2012,2.12
174814,383,Sulfur Dioxide (SO2),Mean,ppb,Lower Manhattan,Winter 2012-13,12/01/2012,1.09
174815,383,Sulfur Dioxide (SO2),Mean,ppb,Long Island City - Astoria,Winter 2012-13,12/01/2012,1.68
174816,383,Sulfur Dioxide (SO2),Mean,ppb,West Queens,Winter 2012-13,12/01/2012,1.6
174817,383,Sulfur Dioxide (SO2),Mean,ppb,Flushing - Clearview,Winter 2012-13,12/01/2012,1.17
174818,383,Sulfur Dioxide (SO2),Mean,ppb,Bayside - Little Neck,Winter 2012-13,12/01/2012,0.75
174819,383,Sulfur Dioxide (SO2),Mean,ppb,Ridgewood - Forest Hills,Winter 2012-13,12/01/2012,1.21
174820,383,Sulfur Dioxide (SO2),Mean,ppb,Fresh Meadows,Winter 2012-13,12/01/2012,0.98
174821,383,Sulfur Dioxide (SO2),Mean,ppb,Southwest Queens,Winter 2012-13,12/01/2012,0.93
174822,383,Sulfur Dioxide (SO2),Mean,ppb,Jamaica,Winter 2012-13,12/01/2012,0.77
174823,383,Sulfur Dioxide (SO2),Mean,ppb,Southeast Queens,Winter 2012-13,12/01/2012,0.6
174824,383,Sulfur Dioxide (SO2),Mean,ppb,Rockaways,Winter 2012-13,12/01/2012,0.51
174825,383,Sulfur Dioxide (SO2),Mean,ppb,Port Richmond,Winter 2012-13,12/01/2012,0.49
174826,383,Sulfur Dioxide (SO2),Mean,ppb,Stapleton - St. George,Winter 2012-13,12/01/2012,0.49
174827,383,Sulfur Dioxide (SO2),Mean,ppb,Willowbrook,Winter 2012-13,12/01/2012,0.44
174828,383,Sulfur Dioxide (SO2),Mean,ppb,South Beach - Tottenville,Winter 2012-13,12/01/2012,0.39
175249,375,Nitrogen Dioxide (NO2),Mean,ppb,Kingsbridge - Riverdale,Winter 2008-09,12/01/2008,28.21
175250,375,Nitrogen Dioxide (NO2),Mean,ppb,Northeast Bronx,Winter 2008-09,12/01/2008,27.63
175251,375,Nitrogen Dioxide (NO2),Mean,ppb,Fordham - Bronx Pk,Winter 2008-09,12/01/2008,29.69
175252,375,Nitrogen Dioxide (NO2),Mean,ppb,Pelham - Throgs Neck,Winter 2008-09,12/01/2008,27.61
175253,375,Nitrogen Dioxide (NO2),Mean,ppb,Crotona -Tremont,Winter 2008-09,12/01/2008,32.51
175254,375,Nitrogen Dioxide (NO2),Mean,ppb,High Bridge - Morrisania,Winter 2008-09,12/01/2008,33.61
175255,375,Nitrogen Dioxide (NO2),Mean,ppb,Hunts Point - Mott Haven,Winter 2008-09,12/01/2008,30.82
175256,375,Nitrogen Dioxide (NO2),Mean,ppb,Greenpoint,Winter 2008-09,12/01/2008,32.48
175257,375,Nitrogen Dioxide (NO2),Mean,ppb,Downtown - Heights - Slope,Winter 2008-09,12/01/2008,33.61
175258,375,Nitrogen Dioxide (NO2),Mean,ppb,Bedford Stuyvesant - Crown Heights,Winter 2008-09,12/01/2008,32.54
175259,375,Nitrogen Dioxide (NO2),Mean,ppb,East New York,Winter 2008-09,12/01/2008,30.02
175260,375,Nitrogen Dioxide (NO2),Mean,ppb,Sunset Park,Winter 2008-09,12/01/2008,30.17
175261,375,Nitrogen Dioxide (NO2),Mean,ppb,Borough Park,Winter 2008-09,12/01/2008,29.68
175262,375,Nitrogen Dioxide (NO2),Mean,ppb,East Flatbush - Flatbush,Winter 2008-09,12/01/2008,30.46
175263,375,Nitrogen Dioxide (NO2),Mean,ppb,Canarsie - Flatlands,Winter 2008-09,12/01/2008,25.93
175264,375,Nitrogen Dioxide (NO2),Mean,ppb,Bensonhurst - Bay Ridge,Winter 2008-09,12/01/2008,27.25
175265,375,Nitrogen Dioxide (NO2),Mean,ppb,Coney Island - Sheepshead Bay,Winter 2008-09,12/01/2008,24.81
175266,375,Nitrogen Dioxide (NO2),Mean,ppb,Williamsburg - Bushwick,Winter 2008-09,12/01/2008,32.79
175267,375,Nitrogen Dioxide (NO2),Mean,ppb,Washington Heights,Winter 2008-09,12/01/2008,32.91
175268,375,Nitrogen Dioxide (NO2),Mean,ppb,Central Harlem - Morningside Heights,Winter 2008-09,12/01/2008,35.28
175269,375,Nitrogen Dioxide (NO2),Mean,ppb,East Harlem,Winter 2008-09,12/01/2008,34.29
175270,375,Nitrogen Dioxide (NO2),Mean,ppb,Upper West Side,Winter 2008-09,12/01/2008,36.38
175271,375,Nitrogen Dioxide (NO2),Mean,ppb,Upper East Side,Winter 2008-09,12/01/2008,38.68
175272,375,Nitrogen Dioxide (NO2),Mean,ppb,Chelsea - Clinton,Winter 2008-09,12/01/2008,44.2
175273,375,Nitrogen Dioxide (NO2),Mean,ppb,Gramercy Park - Murray Hill,Winter 2008-09,12/01/2008,47.43
175274,375,Nitrogen Dioxide (NO2),Mean,ppb,Greenwich Village - SoHo,Winter 2008-09,12/01/2008,39.62
